source_task,source_arm,source_file,L,T,zeta,lam,N_c,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_within_var,n_nonfinite,n_distinct_anc_final,gess_final,ess_cum_final,ess_frac_mean,brentq_fallbacks
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00121.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005001,ok,135.19,94,0.5636329067034019,0.06996283235328547,0,21,12.04097193514308,1002.45422121362,0.9782800967654214,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00122.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005002,ok,138.25,94,0.5961576837234102,0.07741557710117962,0,20,5.629394206197522,1002.5349810835246,0.9779153459418803,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00123.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005003,ok,136.77,94,0.5767604361827523,0.07184171077263063,0,21,10.768320736115676,1003.2018272880082,0.9777154674467092,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00124.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005004,ok,163.65,94,0.584442803157879,0.06826642023855235,0,24,8.76955758133311,1002.7464388068506,0.978202953324684,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00125.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005005,ok,150.23,94,0.5566353621646055,0.06752147481144051,0,16,7.745084425272923,1003.3675601659716,0.9778342809410443,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00126.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005006,ok,149.85,94,0.618646086277113,0.08145684403043138,0,19,7.664356927754875,1002.5759351079,0.9780934503913423,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00127.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005007,ok,149.9,94,0.5849954962971877,0.07387243222329704,0,27,12.219741288894069,1003.7008326169207,0.9781667374861436,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00128.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005008,ok,150.42,94,0.5724870379570058,0.07060301116802008,0,24,9.188041078125547,1004.0166348637682,0.9785787668928277,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00129.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005009,ok,149.93,94,0.5845118617447023,0.07043037331404285,0,24,10.710903184947599,1002.0846669438178,0.9779997250238467,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00130.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005010,ok,152.81,94,0.5725164653289779,0.06545771102792654,0,26,6.77190943025794,1003.1735576319012,0.9783876170587588,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00131.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005011,ok,151.01,94,0.5952970820691357,0.07482717390708082,0,24,6.8929937813071085,1002.0064465507633,0.9784822651606985,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00132.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005012,ok,151.57,94,0.6379854250467776,0.07724565168657042,0,26,5.3527177686119165,1003.4023309530137,0.978420735042323,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00133.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005013,ok,150.37,94,0.5939007320886821,0.0773717976134922,0,22,6.220197418375095,1000.6508419186528,0.9783195241200882,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00134.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005014,ok,152.53,94,0.576132082298998,0.0742655632205197,0,21,7.137831509012688,1001.2832436972021,0.9781063703124272,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00135.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005015,ok,147.81,94,0.6036744969844674,0.07272978738882793,0,19,9.060067740374645,1002.4457069699924,0.978373272456932,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00136.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005016,ok,151.39,94,0.5867564627988264,0.07180097980638135,0,28,9.533029074313145,1001.8349067609778,0.9779719897903351,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00137.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005017,ok,149.32,94,0.6141314667543347,0.07319278110059428,0,25,7.177701111658727,1003.4715737694137,0.9785438570453864,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00138.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005018,ok,148.42,94,0.5853623795546661,0.07407422023215486,0,16,7.474772244478978,1001.802509061978,0.9782737352542014,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00139.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005019,ok,151.01,94,0.545774559246296,0.069942140956319,0,23,7.53536369777369,1003.4544483366045,0.9784141947699271,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00140.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005020,ok,151.27,94,0.5785117066143007,0.07300424162163582,0,18,6.806990210589182,1002.9372782416839,0.9786545010521458,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00141.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005021,ok,151.84,94,0.6065544828633753,0.077252571194477,0,29,11.47313828041228,1002.3395122718815,0.9782602578244748,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00142.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005022,ok,150.98,94,0.5788908777382042,0.07557982768153954,0,19,8.908281510177728,1002.3724692005926,0.9779739660673311,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00143.json,32,32.0,0.35,0.2832,1024,6.0,systematic,31005023,ok,151.88,94,0.5973633711394226,0.0773852250686844,0,20,6.690675208330675,1000.8980114766939,0.9781836062305904,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00144.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006000,ok,155.55,97,0.5291552988170102,0.06317476164445303,0,25,12.308963703808049,1002.6886584244288,0.9780000892087661,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00145.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006001,ok,155.36,97,0.528492892559452,0.0658865107909611,0,14,6.067445897465571,1002.7527868201397,0.9776844473642528,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00146.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006002,ok,153.48,97,0.5318762072969876,0.06412872164250469,0,22,4.976866486306896,1001.725532496911,0.9779484439973365,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00147.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006003,ok,152.77,97,0.5558461288555437,0.06803770300271664,0,14,7.918203373959797,1001.8219505566007,0.9781705455787668,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00148.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006004,ok,152.25,97,0.5483928645178144,0.07115820451997897,0,24,10.848535010759807,1003.5913259850345,0.9779800307265859,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00149.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006005,ok,153.94,97,0.5705329677962842,0.06929797023335021,0,20,10.279753735147642,1002.217851986646,0.9782283682946458,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00150.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006006,ok,153.34,97,0.5332394778373731,0.06912088878559691,0,25,9.025443277672577,1000.8420192784163,0.9784595447476034,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00151.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006007,ok,153.03,97,0.5160213545770405,0.061457393325355186,0,22,8.482252062773014,1001.7963061579111,0.9781293579276978,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00152.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006008,ok,154.93,97,0.5671307487201521,0.07890310570638928,0,23,8.852328369297268,1000.739624271455,0.9778768127310614,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00153.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006009,ok,153.36,97,0.5332836264551989,0.06654684612984109,0,18,8.103745150470656,1003.6282898138087,0.9780777075846466,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00154.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006010,ok,153.87,97,0.5608644977841701,0.0731293795211858,0,25,10.450437521178417,1002.8526796909093,0.9783509113197947,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00155.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006011,ok,153.05,97,0.5441228895968047,0.06628851141945849,0,20,7.822742125602423,1002.744379976574,0.9780496441334234,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00156.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006012,ok,154.84,97,0.5629780587524382,0.06705692610261044,0,24,7.51732048635008,1002.549022450563,0.9784401576985253,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00157.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006013,ok,153.77,97,0.5428891771927317,0.06529199114282004,0,21,10.254620846128269,1004.9203162185457,0.9779448126724954,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00158.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006014,ok,154.15,97,0.555966796101558,0.06457586742641584,0,29,12.44216621576724,1001.5156686424599,0.9777792312782757,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00159.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006015,ok,151.99,97,0.5344863903285897,0.061113513422250215,0,17,7.365974963822583,1001.3129282523553,0.9775193585401968,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00160.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006016,ok,152.98,97,0.5528715681762013,0.06465197375736435,0,22,6.2117959290064215,1001.4948549721581,0.9780838783845769,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00161.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006017,ok,154.42,97,0.5608706265051646,0.07460717164458872,0,20,7.755624916791172,1001.5355529853048,0.9787894605401378,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00162.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006018,ok,153.91,97,0.5579843315599339,0.05854940891018156,0,28,12.38982890632385,1000.9289834657686,0.9782030959046117,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00163.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006019,ok,156.93,97,0.5493371948097845,0.07571936981773322,0,22,9.439657190183828,1001.7721196427219,0.9782135184946829,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00164.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006020,ok,142.36,97,0.5486721825356978,0.07534189055788425,0,18,9.685898501727355,1001.8011067282822,0.978054314881759,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00165.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006021,ok,142.5,97,0.5416314617759372,0.06813782818278813,0,30,12.270074188490252,1002.0524226754304,0.9775831133053039,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00166.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006022,ok,142.82,97,0.542546771454492,0.06444345038554686,0,20,4.296773453314648,1002.2775618300785,0.9777531612103043,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00167.json,32,32.0,0.35,0.2932,1024,6.0,systematic,31006023,ok,149.49,97,0.5487976375712535,0.06562717968495405,0,22,10.644360978580854,1000.7853526069895,0.9781460964826868,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL32,TASK-2026-09-02-MOCK-PRODUCTION/mockL32/results/M32_00168.json,32,32.0,0.35,0.3032,1024,6.0,systematic,31007000,ok,153.41,101,0.499416700762009,0.05805419446569746,0,21,11.21183867242633,1003.0727583962951,0.9783256610615956,0
